id	filename	md5	size	state
215af4d0-9f5b-4c0d-836e-671154cb5955	jhu-usc.edu_CESC.HumanMethylation450.1.lvl-3.TCGA-C5-A1BL-01A-11D-A13Z-05.gdc_hg38.txt	c242101faa8f0ed56fd0d4d31beb9267	141266070	validated
21663592-9370-42d2-ba43-0a6e2ddf58e2	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4819-11A-01D-1275-05.gdc_hg38.txt	80bc179717eda7d892bdcc612ae5a8d9	141292562	validated
216d6ea1-46df-4995-9cb0-470994b606e2	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-DZ-6132-11A-01D-1963-05.gdc_hg38.txt	8a6c29be62ef0bb016fe035958941cda	141289132	validated
2174e01a-4e79-4d90-818b-411e511bd094	jhu-usc.edu_STAD.HumanMethylation450.8.lvl-3.TCGA-BR-A453-01A-11D-A24I-05.gdc_hg38.txt	c8bf73dbe9fd0c87b2c6d655e7d8f211	141272130	validated
21781324-53e5-4cb2-8f43-84616864a97e	jhu-usc.edu_PRAD.HumanMethylation450.5.lvl-3.TCGA-EJ-7321-01A-31D-2261-05.gdc_hg38.txt	39dc92e0588621350a8d25640a82cd8c	141279802	validated
21788364-775a-4c5e-b584-ff304aee708d	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4849-11A-01D-1275-05.gdc_hg38.txt	271f2ab6cd1bfe72b1ff7c27873186ef	141305052	validated
218426d0-c56e-474c-b9a5-841159bdb4f2	jhu-usc.edu_LUSC.HumanMethylation450.7.lvl-3.TCGA-85-7696-01A-11D-2123-05.gdc_hg38.txt	927cb0581596df645edb8de0a7c5bb7e	141290978	validated
2188012e-d6f9-437b-8f88-13d5ba9e69a2	jhu-usc.edu_CESC.HumanMethylation450.2.lvl-3.TCGA-DS-A1OA-01A-11D-A14Z-05.gdc_hg38.txt	a27c26d1966eb0bd8adf5caa4a507f1d	141250910	validated
218d02ca-c220-4c2b-8722-ec2e7a78dddc	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-EE-A29H-06A-12D-A19C-05.gdc_hg38.txt	e8411ed8de25e592944620b5958f75d6	141282142	validated
218d2100-ac28-4cda-a9ee-e424e8d26145	jhu-usc.edu_PRAD.HumanMethylation450.11.lvl-3.TCGA-KK-A6E2-01A-11D-A30Z-05.gdc_hg38.txt	a50b0322eb382c99bf65f84f91ede6ae	141284123	validated
21914d93-6fcf-4225-9d77-353573a81b40	jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-92-8063-01A-11D-2245-05.gdc_hg38.txt	3f5c69f12a7d282d88dc1b978afb2bb8	141296466	validated
21917156-e220-4d02-a130-705d5dad6bc5	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-4Z-AA7Q-01A-11D-A392-05.gdc_hg38.txt	4115b7a3076c25a2848ba032a3f6f0a7	141287902	validated
21921853-bfb5-4a4d-8866-b38039f6acd5	jhu-usc.edu_THCA.HumanMethylation450.7.lvl-3.TCGA-EL-A3CO-01A-11D-A19K-05.gdc_hg38.txt	b55fe385e02a22a3f62bd248b891812c	141289328	validated
21942405-7555-40d9-871e-681406cd1957	jhu-usc.edu_PRAD.HumanMethylation450.15.lvl-3.TCGA-VP-A876-01A-11D-A34V-05.gdc_hg38.txt	9488833b424b6bdb2aed995a75c6162b	141296054	validated
21967b64-82e7-4cc7-b446-3e6e876d684f	jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-S3-A6ZH-01A-22D-A32T-05.gdc_hg38.txt	4ab1b38aff846d53417fc1dc18520c30	141253846	validated
21b3df5a-0b55-4028-8dec-8bfd771f0185	jhu-usc.edu_KIRP.HumanMethylation450.11.lvl-3.TCGA-MH-A856-01A-11D-A356-05.gdc_hg38.txt	dfeb03fb05e212d6a1e62ef657762174	141304872	validated
21c174c7-ac05-488f-bdb7-bab42090e684	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-ZF-A9RN-01A-11D-A42F-05.gdc_hg38.txt	4feb5cf1effc9cf1a60e84ada0ec0f2e	141294355	validated
21c66337-9213-450b-9d33-ba991dfc3b8b	jhu-usc.edu_STAD.HumanMethylation450.8.lvl-3.TCGA-CD-A489-01A-11D-A24I-05.gdc_hg38.txt	91323c13202e7840b43b7e86e90ef2a4	141282939	validated
21c97ddd-09c4-4915-acba-626d764f69d7	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4814-01A-01D-1275-05.gdc_hg38.txt	819b999c1476304d47fc4b6b952b3427	141294403	validated
21d2c513-3741-405d-82f4-7e41408d10a6	jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-BK-A139-01A-11D-A27B-05.gdc_hg38.txt	baf49e9ac4c400b5988db79c16370e2b	141276887	validated
21d7a561-6ae7-41a9-8e3b-4c8bc4379a49	jhu-usc.edu_UCEC.HumanMethylation450.14.lvl-3.TCGA-A5-A2K2-01A-11D-A18O-05.gdc_hg38.txt	ee38ab37b80d2b1ed8c976efe5e64ace	141286606	validated
21e2c5dd-0196-4a7d-9148-a67fb1e79afc	jhu-usc.edu_UCEC.HumanMethylation450.2.lvl-3.TCGA-BS-A0U9-01B-21D-A10N-05.gdc_hg38.txt	2583e40d2b207cff384ce5e91a11582b	141301824	validated
21eeabae-878c-45ff-924e-7f0aee28092f	jhu-usc.edu_UCEC.HumanMethylation450.6.lvl-3.TCGA-B5-A11L-01B-21D-A13K-05.gdc_hg38.txt	c8515a5e774a09befec9b0043b1347a9	141270231	validated
21ef3c58-5c50-4df0-a6a8-fa778a0181dd	jhu-usc.edu_SKCM.HumanMethylation450.8.lvl-3.TCGA-EB-A5UN-06A-11D-A30Z-05.gdc_hg38.txt	0f0c0533bdb4d12fbff67fc8f3c2fb22	141291696	validated
2209732b-d8a9-4051-ad5b-5325800eebb1	jhu-usc.edu_BRCA.HumanMethylation450.27.lvl-3.TCGA-LQ-A4E4-01A-11D-A268-05.gdc_hg38.txt	21d4b77c642f80ae34f05e925103af73	141262628	validated
220a01e2-72f2-4f8e-a4a9-78936ce76b67	jhu-usc.edu_PRAD.HumanMethylation450.3.lvl-3.TCGA-G9-6342-11A-02D-1963-05.gdc_hg38.txt	07ca2c79d9563a075ccedda460c47d44	141288784	validated
2241e260-0bba-4fdf-ad54-36613e920c6b	jhu-usc.edu_SKCM.HumanMethylation450.9.lvl-3.TCGA-GN-A4U4-06A-11D-A32S-05.gdc_hg38.txt	20a0610beb677b009136ef695d2e5321	141292858	validated
2249596c-c0c1-45b9-96cb-f0162fc1b8bd	jhu-usc.edu_LGG.HumanMethylation450.1.lvl-3.TCGA-CS-5395-01A-01D-1467-05.gdc_hg38.txt	ada65c2841959ee5fcea459fbcad01fc	141293767	validated
225c9697-c782-4f5a-87cd-a7b619d75387	jhu-usc.edu_THCA.HumanMethylation450.14.lvl-3.TCGA-DJ-A3VL-01A-11D-A23O-05.gdc_hg38.txt	7e8775575a0de16cd518d5d0b60f876e	141299024	validated
22673216-d9bf-48ae-9fdd-bec4bb56ce18	jhu-usc.edu_UCEC.HumanMethylation450.6.lvl-3.TCGA-EY-A1GE-01A-11D-A13K-05.gdc_hg38.txt	3400e542ea25bf90bbb3cc5930fc6d3d	141293777	validated
228238df-6977-4c40-a4ae-259ed5e0cc32	jhu-usc.edu_LIHC.HumanMethylation450.1.lvl-3.TCGA-DD-A1EI-01A-11D-A132-05.gdc_hg38.txt	f5cf59b56e73fe28453bd71e8efa8b53	141282585	validated
22abb232-61e3-4ab7-a4ee-68ac63e98c47	jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-WT-AB44-01A-11D-A41Q-05.gdc_hg38.txt	af18eab316deff90b81b93d13ad03d90	141233526	validated
22bd6cb5-3e9b-4045-a7f1-57989633a28a	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-ZG-A9LN-01A-11D-A41L-05.gdc_hg38.txt	73f608ed3c7bfd9602ea68e4f6663802	141280739	validated
22c1ef56-f6a3-4420-8b1f-015455b5f513	jhu-usc.edu_BLCA.HumanMethylation450.21.lvl-3.TCGA-K4-AAQO-01A-11D-A38H-05.gdc_hg38.txt	55f15d637eb4279be464edbf5737df35	141280964	validated
22cb1d20-d7f3-4941-8cd3-353a8b529680	jhu-usc.edu_PRAD.HumanMethylation450.10.lvl-3.TCGA-HC-A6AS-01A-11D-A30F-05.gdc_hg38.txt	3f596ecc05335da7e024df19e76f1aa9	141283278	validated
22d1cb3c-8ea3-4fe5-860d-aa68a2fb039b	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-J2-A4AD-01A-11D-A24I-05.gdc_hg38.txt	b7aead9b44981ccadf8f83676070df07	141244507	validated
22e27158-c956-4147-b53c-86ddbaf7355f	jhu-usc.edu_KIRP.HumanMethylation450.1.lvl-3.TCGA-BQ-5889-11A-01D-1590-05.gdc_hg38.txt	cbc5f8c15694c58816d57b3aca73bed2	141265542	validated
22f125de-17dc-4872-9705-f206419adb44	jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-P5-A72W-01A-11D-A32C-05.gdc_hg38.txt	591c0f6c4e636a609935c11f1dd6c915	141288666	validated
22f775e0-d147-4943-b920-518e3e0970d2	jhu-usc.edu_SKCM.HumanMethylation450.10.lvl-3.TCGA-FR-A7U9-06A-11D-A34V-05.gdc_hg38.txt	52e140382789ff31391fca45a3622346	141287359	validated
23058d88-262a-4183-a921-4378b8b6ed65	jhu-usc.edu_STAD.HumanMethylation450.13.lvl-3.TCGA-R5-A7ZI-01A-11D-A34V-05.gdc_hg38.txt	e6b244b26bb60158ceb40b757787762e	141275992	validated
2309e165-1c1a-4c20-86fe-f399a7989f78	jhu-usc.edu_BRCA.HumanMethylation450.5.lvl-3.TCGA-A2-A0YG-01A-21D-A10A-05.gdc_hg38.txt	e7bf93d8231dd7fadfedfc38918be2de	141268296	validated
231975a9-3b80-4e47-a0ff-23615855ff0a	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-EE-A2A6-06A-11D-A19C-05.gdc_hg38.txt	b2e340e306cdca2fd6acc22af98377e0	141281915	validated
23241cbc-74d4-4e34-8a25-7125303bc328	jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A1-A0SO-01A-22D-A10P-05.gdc_hg38.txt	305794125e29edeef4868c653706174c	141277662	validated
23292e17-cb2e-42e8-9adf-88806cc948d7	jhu-usc.edu_BLCA.HumanMethylation450.11.lvl-3.TCGA-BT-A3PK-01A-21D-A223-05.gdc_hg38.txt	42ce2841b8b86f2353735d60fa01c443	141294919	validated
23323c75-2125-4a50-b9ba-2e89c956c261	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-KC-A4BV-01A-31D-A26N-05.gdc_hg38.txt	60e0da0288e1c0224f8047050ea65781	141284015	validated
23494f8a-1f3d-4f57-a235-71c138b9f0b8	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A924-01A-11D-A411-05.gdc_hg38.txt	d1f93c78878e87a9e65ed516caf059fc	141262119	validated
234d42a2-f109-42fb-af51-6d8068479653	jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-98-8020-01A-11D-2245-05.gdc_hg38.txt	35b016fd0545b7d31950bc9a005edfab	141291008	validated
2351bd4f-c80d-4c3b-b021-2ebb37ae7e50	jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-63-A5MV-01A-21D-A26N-05.gdc_hg38.txt	8de9d87fe0f78db5ebda554017a92d0e	141287793	validated
235b3f28-7e74-41a7-9ff4-d94f2773afc3	jhu-usc.edu_THCA.HumanMethylation450.13.lvl-3.TCGA-FK-A3SD-01A-11D-A22G-05.gdc_hg38.txt	d1d42a0a9f6059129e6a44e36506c86c	141286469	validated
235c8dc6-7caf-4145-908a-65d687ce5706	jhu-usc.edu_UCEC.HumanMethylation450.15.lvl-3.TCGA-B5-A3FD-01A-11D-A19Z-05.gdc_hg38.txt	bc6f90364c6e6ceefa78dab901837237	141295305	validated
236ae6d2-5da5-4dba-b700-d2d27ad07e97	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8619-01A-11D-2398-05.gdc_hg38.txt	a4121f54e418e5fa889e12ead749b72e	141257494	validated
2371f886-bf6d-4df1-b35f-3aff0c1024ac	jhu-usc.edu_BRCA.HumanMethylation450.25.lvl-3.TCGA-B6-A40B-01A-11D-A23D-05.gdc_hg38.txt	f5e16f682ca407412e438f34567a10da	141272172	validated
2375bbaf-7cda-437c-8588-39ddb6ae69cb	jhu-usc.edu_STAD.HumanMethylation450.6.lvl-3.TCGA-EQ-8122-01A-11D-2342-05.gdc_hg38.txt	139a84f2023e48d4da1067a7df33acb5	141287732	validated
2384eaf2-d5d9-47b0-a2c9-66fae7eea851	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-FD-A6TB-01A-12D-A33I-05.gdc_hg38.txt	c2257e34805bc154cc0a439e1c6fc798	141279771	validated
2397cdeb-1296-4fb9-b2e4-81dbb9c58978	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-C8-A278-01A-11D-A16A-05.gdc_hg38.txt	55d482d82a6417ee391938ec8e9ae291	141264376	validated
239a2005-e98a-482f-a620-f70eef130447	jhu-usc.edu_KIRP.HumanMethylation450.9.lvl-3.TCGA-IZ-A6M9-01A-11D-A31Y-05.gdc_hg38.txt	77e93a7b93d0456facdb3cbc4c86618e	141305589	validated
239bacea-3e9a-4309-a416-52cd69651bf9	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7232-01A-11D-2116-05.gdc_hg38.txt	f639d9579e957b4c414087ded12522f6	141278036	validated
239c2055-48f2-4f11-a661-16846c3157c6	jhu-usc.edu_STAD.HumanMethylation450.15.lvl-3.TCGA-VQ-A8P8-01A-11D-A398-05.gdc_hg38.txt	fd850863a0db41d94ef5c9f27934acc6	141264252	validated
23a829ff-e63c-48c1-bb3f-45779ea560ed	jhu-usc.edu_LIHC.HumanMethylation450.17.lvl-3.TCGA-CC-A8HS-01A-11D-A369-05.gdc_hg38.txt	dc61ca2c3e04eef568ed81f955d0b088	141300748	validated
23bc78f6-f098-4c1c-8870-0815526f4ac3	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-G7-6797-01A-11D-1963-05.gdc_hg38.txt	113e63e736ea5ebd14df0bfd568d922d	141312079	validated
23c5f9a2-450a-4026-b309-4765c04b02fb	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-05-4396-01A-21D-1856-05.gdc_hg38.txt	be6859fb0a5d4cbaf2d71ccbc236e4e8	141247610	validated
23d06b63-52ee-43b5-b889-eb77e57942b3	jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-E9-A295-01A-11D-A16G-05.gdc_hg38.txt	a11d16c8dd081818bbaac3ed51b4ea50	141271591	validated
23d8fd53-5377-42fe-955f-6827eb0a2a7d	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A7-A26H-01A-11D-A16A-05.gdc_hg38.txt	91459c4f896bee3d77af1a4d11c22231	141270239	validated
23d9342d-8ae6-4251-a7e0-d80673baf881	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-M7-A720-01A-12D-A32C-05.gdc_hg38.txt	b233c23fae53ebc893b35d7a168897da	141264042	validated
23e3a7b6-556a-4fe1-b5f7-97a7ef772c90	jhu-usc.edu_THCA.HumanMethylation450.11.lvl-3.TCGA-EL-A3MZ-01A-11D-A21B-05.gdc_hg38.txt	b68ce8985d789338fd624114003722bd	141296439	validated
23e4e25c-2a8f-46c3-bdd6-216b2357ecbb	jhu-usc.edu_BLCA.HumanMethylation450.14.lvl-3.TCGA-FD-A43Y-01A-21D-A26N-05.gdc_hg38.txt	8b54c8e1acbcec46aaffaf380b3e3a80	141296416	validated
23eb1acb-e532-4a40-b45d-fc00784241f2	jhu-usc.edu_GBM.HumanMethylation450.12.lvl-3.TCGA-26-A7UX-01B-11D-A392-05.gdc_hg38.txt	d63e2bec4e812f9805b4b65f31f97f4f	141318977	validated
23eed9c1-4f1f-47ff-940d-4379e0f10d11	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-74-6577-01A-11D-1844-05.gdc_hg38.txt	4e54267906f712a0906e67b34366f489	141299916	validated
23f4cc67-ff30-48be-8b7b-53097dddc116	jhu-usc.edu_THCA.HumanMethylation450.2.lvl-3.TCGA-EM-A1CU-11A-11D-A13Z-05.gdc_hg38.txt	bb185659b5e568c2deaa9e7d5b176b64	141290858	validated
2404d05d-8a0f-47ae-aaf7-d9f432928217	jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-BG-A18A-01A-21D-A12K-05.gdc_hg38.txt	9a85f47e4ae574db8f84f0cf03b900c4	141281564	validated
2404d43d-b2b5-4f24-826c-b9f706aa474b	jhu-usc.edu_LUAD.HumanMethylation450.11.lvl-3.TCGA-99-8032-01A-11D-2239-05.gdc_hg38.txt	f3919ce6b6907ed686a5258231fc8ed8	141276446	validated
241d6099-6629-4c92-b688-b8ddec1451bb	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-EW-A1IZ-01A-11D-A13K-05.gdc_hg38.txt	82e251396643f20290843c2f22a86fa1	141265997	validated
2426ad09-d1a4-49af-b9c4-d605f3e58aaa	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-55-8505-01A-11D-2398-05.gdc_hg38.txt	94ea3c834a84add9348d813470c65dae	141265057	validated
2436f663-50ba-42be-9cdf-ebe2092f3ac8	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-EJ-A65E-01A-11D-A29T-05.gdc_hg38.txt	daf301943866987399c481558018e726	141287044	validated
245232c8-9400-49a8-a477-d220fd991fe6	jhu-usc.edu_BRCA.HumanMethylation450.12.lvl-3.TCGA-E2-A1LK-01A-21D-A14H-05.gdc_hg38.txt	6c4a1488606a36116439a1d4f53c0bd7	141282966	validated
2454f95c-68a6-4be7-903f-fb1155700d30	jhu-usc.edu_CESC.HumanMethylation450.5.lvl-3.TCGA-EK-A2PL-01A-11D-A18K-05.gdc_hg38.txt	f7ca320f7571e2184643e52a4b8f1c81	141266376	validated
245aa455-97ba-4611-afae-a48117652f05	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0C0-01A-21D-A10P-05.gdc_hg38.txt	9661292624e805f227e14616631dc593	141253833	validated
245b4d53-2917-4eb6-bd5a-8e0f188d2adf	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A91N-01A-11D-A411-05.gdc_hg38.txt	de5f761ea778abfe042ec98896edfe89	141272914	validated
24643fb1-c403-4745-800d-56719299b003	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CW-5591-01A-01D-1536-05.gdc_hg38.txt	d78ac821409b61686393a7eee649e6bc	141271490	validated
24649b70-f19c-4611-bf05-5fb23dcf5751	jhu-usc.edu_UCEC.HumanMethylation450.2.lvl-3.TCGA-D1-A103-01A-11D-A10N-05.gdc_hg38.txt	dd1fe9592fe794332e99d9f5b0933b83	141294097	validated
24663add-19f8-45b9-a343-3312ebea5ae3	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-44-A479-01A-31D-A24I-05.gdc_hg38.txt	53e3493d6fe68e1d2674a3cab0dbc80e	141245114	validated
246dcaf5-a30d-4aef-ae55-dddcd03c5b24	jhu-usc.edu_BRCA.HumanMethylation450.28.lvl-3.TCGA-GM-A5PX-01A-12D-A28C-05.gdc_hg38.txt	3081257b7733dca0787f06a75b6da6c9	141277411	validated
2478921d-d5f6-4155-9634-b329477281b5	jhu-usc.edu_PRAD.HumanMethylation450.4.lvl-3.TCGA-HC-7821-01A-12D-2116-05.gdc_hg38.txt	4af5f29463723244d1b9eacd0e00f7f7	141285603	validated
2481e53b-8cc7-4b21-b542-c6536d90a2eb	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A2FM-01A-11D-A19Z-05.gdc_hg38.txt	1df92cd913e0e6e7a72120dedb5a34bd	141268988	validated
2482fcf9-fbd2-4c2f-86d7-6167edcb5688	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-BH-A0BS-11A-11D-A12R-05.gdc_hg38.txt	72a926844a44ab0b1c2a15757320d2ac	141288090	validated
248b58d7-b545-421f-875b-58813545d05f	jhu-usc.edu_KIRP.HumanMethylation450.6.lvl-3.TCGA-IA-A40X-01A-11D-A254-05.gdc_hg38.txt	39ffc7f23a54c0a5c394583ab1f22b8e	141300268	validated
248b76de-ba7e-479e-8cb5-2ca1a78eb5b2	jhu-usc.edu_PRAD.HumanMethylation450.7.lvl-3.TCGA-EJ-A46E-01A-31D-A258-05.gdc_hg38.txt	909efeeb6859ba82d9073f00326504d2	141304363	validated
2490ab10-9ece-483b-b6c0-3812698377e1	jhu-usc.edu_PRAD.HumanMethylation450.17.lvl-3.TCGA-YJ-A8SW-01A-11D-A378-05.gdc_hg38.txt	c70ed87f93266e9fb5c8f8f545c7d400	141286230	validated
24917d07-e21f-4d3f-bfcd-86ef573d049d	jhu-usc.edu_BRCA.HumanMethylation450.20.lvl-3.TCGA-AC-A3BB-01A-21D-A19Z-05.gdc_hg38.txt	85ad18366019da51533f7f47e3af0db3	141272314	validated
249df471-57df-4ed1-9618-15a064445153	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-76-6660-01A-11D-1844-05.gdc_hg38.txt	23745ccf709c17cd08e8d3f831fe20d5	141287099	validated
24aab2c7-36de-4f25-af16-42b36b108c72	jhu-usc.edu_CESC.HumanMethylation450.7.lvl-3.TCGA-EA-A3QD-01A-32D-A230-05.gdc_hg38.txt	94f319b64d37f4d796e929b57b1e3cbb	141262072	validated
24b2ef56-809a-4bd8-b340-aa7f77038ff0	jhu-usc.edu_BRCA.HumanMethylation450.4.lvl-3.TCGA-A1-A0SK-01A-12D-A10P-05.gdc_hg38.txt	a7844db499a130a50d0bf7903e87a1d8	141308264	validated
24c83f06-fdaf-4e65-9938-25eff2eb8c00	jhu-usc.edu_KIRP.HumanMethylation450.13.lvl-3.TCGA-GL-A9DD-01A-11D-A36Y-05.gdc_hg38.txt	7c5cfbca2481edab683fd42e1792bfbc	141295144	validated
24cdaad2-82c6-4d3d-b149-90756e8429f7	jhu-usc.edu_BRCA.HumanMethylation450.17.lvl-3.TCGA-AC-A2FB-11A-13D-A17F-05.gdc_hg38.txt	8683e3435784288564b292f3e366575f	141279951	validated
24cfd45f-8015-4a8f-a915-e742d43d1e32	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-EE-A2MP-06A-11D-A19C-05.gdc_hg38.txt	1f88455eb4cd030a3a5d4dc6b3923350	141280992	validated
24f18e36-d142-437d-8d03-fc3e3878acbb	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-EB-A299-01A-21D-A19C-05.gdc_hg38.txt	3edeaf6d484c8a45b26d40a8cae17358	141291645	validated
24f27511-387d-47f8-8ec2-d1daf92f7c1f	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A7-A26F-01B-04D-A22R-05.gdc_hg38.txt	ef4b4d03352de51ac98e38a51706684e	141268564	validated
24f5fd2f-e9d9-40e5-99df-82b4aedfee47	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-E2-A1L9-01A-11D-A13K-05.gdc_hg38.txt	cd7c29c67a88c862446458b13e5c900d	141284915	validated
24faaaa3-233d-4d6e-8420-8474062ffea2	jhu-usc.edu_BRCA.HumanMethylation450.31.lvl-3.TCGA-S3-A6ZG-01A-22D-A32T-05.gdc_hg38.txt	84106b66ca2f8a4d13e5c4232faef810	141229391	validated
25080b72-3b58-4b28-a683-2306532e20ff	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-CH-5768-11A-01D-1578-05.gdc_hg38.txt	4e012d6241df2c4991c8acb3c96cebcf	141304264	validated
25111ff2-2bde-4594-87c2-018e0ad1e6e9	jhu-usc.edu_SKCM.HumanMethylation450.6.lvl-3.TCGA-D3-A51F-06A-11D-A25S-05.gdc_hg38.txt	03eea8ec7ee8a8b9fa27142c57d038f3	141298732	validated
251363b1-549a-4d7e-ad3f-956dc3c4e46e	jhu-usc.edu_UCEC.HumanMethylation450.5.lvl-3.TCGA-AX-A1C7-01A-11D-A138-05.gdc_hg38.txt	67fdd913c46cf107201a51d9f8bd83ef	141322776	validated
252cdec0-e16f-48d8-afb1-040a17ff4c5c	jhu-usc.edu_LUSC.HumanMethylation450.9.lvl-3.TCGA-77-8154-01A-11D-2245-05.gdc_hg38.txt	c55f701eda49607781fe6cecd42fe395	141299082	validated
253caddc-816d-49f6-a661-ed8de2c86959	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-AJ-A3QS-01A-11D-A22B-05.gdc_hg38.txt	a1fc1a2d59107ec3c91fcc9cc8f91ab2	141282559	validated
255407f9-3ac2-424b-81cb-7fb79a29a0f4	jhu-usc.edu_LUSC.HumanMethylation450.7.lvl-3.TCGA-56-7731-01A-11D-2123-05.gdc_hg38.txt	a70b0f76c0ddfd1aabbbe9af1b3291e6	141284490	validated
256ae90a-2229-4406-8021-961a5c30dbf3	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4945-01A-01D-1418-05.gdc_hg38.txt	ece48ee38cde581f6674300b0d835eb2	141292083	validated
2574293d-be95-4049-bbb8-1f8ee1664dc2	jhu-usc.edu_LGG.HumanMethylation450.15.lvl-3.TCGA-DH-A7UV-01A-12D-A34D-05.gdc_hg38.txt	d17c2a9dbc3686a6a68c02e2ff951591	141282917	validated
257832d2-6760-427e-aa01-4e610bcb70fd	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5194-11A-01D-1424-05.gdc_hg38.txt	dbd072938e4724e02e1f924dc2169802	141309099	validated
2594bb24-a8a5-4f2a-ad59-d665d673ffaf	jhu-usc.edu_UCEC.HumanMethylation450.4.lvl-3.TCGA-D1-A17M-01A-21D-A12K-05.gdc_hg38.txt	d9433f087295555a990ed8e2c49d7b78	141281053	validated
259583e2-d9b6-4224-b6e9-f5969f781e74	jhu-usc.edu_UCEC.HumanMethylation450.17.lvl-3.TCGA-EO-A3KX-01A-11D-A22B-05.gdc_hg38.txt	24f2e53987c19d40e1d00eabb86ebb1f	141289690	validated
25a0c7da-7a83-4af9-a343-82ef2e6d95e5	jhu-usc.edu_GBM.HumanMethylation450.8.lvl-3.TCGA-76-6657-01A-11D-1844-05.gdc_hg38.txt	4f914b90e68638d80c2298ea524d7413	141293724	validated
25a0fe49-2282-493d-9a31-9bb373beed30	jhu-usc.edu_THCA.HumanMethylation450.3.lvl-3.TCGA-FE-A233-01A-11D-A14Z-05.gdc_hg38.txt	3268c5e114220dc828f2100c04eeb543	141203425	validated
25a78c39-c9ec-424a-b0aa-cbae57df2803	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5470-11A-01D-1500-05.gdc_hg38.txt	0e4400e330a6be57ff73e3fea7b18b05	141298462	validated
25ac2ca5-9b71-4c3c-ae97-d79dffde6f19	jhu-usc.edu_SKCM.HumanMethylation450.6.lvl-3.TCGA-D3-A51K-06A-11D-A25S-05.gdc_hg38.txt	3589b3ec985cbe0783d6e4747a1e3a1c	141302764	validated
