,0,1,2,3,4,5,6,7,8,9,10,11,12
83,0.002,0.002,0.001,0.04366666666666667,0.002,0.001,0.008,0.011,0.005,0.005666666666666667,0.006,0.9126666666666666,11.0
84,0.06533333333333333,0.006,0.06333333333333334,0.1646666666666667,0.034833333333333334,0.019,0.019666666666666666,0.045666666666666654,0.002,0.5000000000000001,0.025833333333333337,0.05366666666666667,9.0
85,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.9608333333333332,0.004,0.0,0.029166666666666664,8.0
86,0.133,0.009,0.09,0.5032333333333334,0.07733333333333332,0.06526666666666668,0.014999999999999998,0.02766666666666667,0.019,0.04316666666666667,0.005333333333333333,0.012,3.0
87,0.028666666666666663,0.0,0.017333333333333333,0.038,0.014,0.8553333333333334,0.004,0.0,0.006,0.023666666666666666,0.007,0.006,5.0
88,0.006,0.003333333333333333,0.0,0.005,0.0,0.007,0.9616666666666667,0.004,0.0,0.002,0.002,0.009,6.0
89,0.07866666666666666,0.0,0.011,0.06666666666666667,0.03466666666666667,0.011,0.002,0.006,0.006,0.78,0.0,0.004,9.0
90,0.01,0.006,0.008,0.9086666666666667,0.002,0.006,0.001,0.017,0.003333333333333333,0.021333333333333333,0.008,0.008666666666666666,3.0
91,0.0,0.0,0.0,0.0,0.002,0.0,0.053,0.0,0.0,0.0,0.0,0.945,11.0
92,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.009,8.0
93,0.033600000000000005,0.0044,0.044,0.07533333333333335,0.005,0.019,0.044,0.6566666666666666,0.009,0.07466666666666667,0.009,0.025333333333333333,7.0
94,0.015333333333333332,0.009333333333333334,0.8756666666666666,0.004,0.024333333333333335,0.015999999999999997,0.002333333333333333,0.004,0.017,0.010999999999999998,0.008666666666666668,0.012333333333333333,2.0
95,0.7646666666666667,0.0012,0.023,0.060333333333333336,0.029466666666666665,0.023,0.017666666666666667,0.012,0.002,0.059666666666666666,0.0,0.007,0.0
96,0.023,0.0,0.007,0.011666666666666665,0.026666666666666665,0.007666666666666667,0.002,0.006,0.0,0.9159999999999999,0.0,0.0,9.0
97,0.004,0.002,0.954,0.017,0.001,0.002,0.0,0.0,0.001,0.006,0.002,0.011,2.0
98,0.17893333333333333,0.004,0.03933333333333333,0.3801666666666667,0.2720000000000001,0.026733333333333335,0.016,0.006333333333333333,0.002,0.0705,0.004,0.0,3.0
99,0.06166666666666666,0.002,0.029333333333333333,0.065,0.7723333333333332,0.025666666666666667,0.005,0.002,0.004,0.03,0.002,0.001,4.0
100,0.005,0.0,0.002,0.0,0.002,0.0,0.004,0.0,0.0,0.004333333333333333,0.961,0.021666666666666664,10.0
101,0.0,0.001,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.982,0.014,10.0
102,0.05683333333333334,0.001,0.6058333333333333,0.15716666666666668,0.07333333333333335,0.0315,0.013666666666666666,0.013,0.0013333333333333333,0.04233333333333333,0.0,0.004,2.0
103,0.032,0.005,0.7966666666666667,0.046299999999999994,0.022,0.0112,0.002,0.021,0.0132,0.0215,0.004,0.025133333333333334,2.0
104,0.001,0.0032,0.92,0.0021333333333333334,0.0036666666666666666,0.005,0.004,0.003,0.041,0.002,0.0,0.015,2.0
105,0.004166666666666667,0.003,0.0,0.005,0.002,0.015,0.953,0.007,0.0,0.005833333333333333,0.003,0.002,6.0
106,0.0,0.0,0.0,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.0,0.978,11.0
107,0.0,0.001,0.965,0.009,0.002,0.002,0.0,0.008,0.006,0.007,0.0,0.0,2.0
108,0.007,0.0,0.941,0.026,0.001,0.007,0.004,0.001,0.003,0.007,0.002,0.001,2.0
109,0.033,0.003,0.015,0.03316666666666667,0.05983333333333333,0.8061666666666666,0.008,0.005333333333333333,0.002,0.0305,0.002,0.002,5.0
110,0.002,0.001,0.006666666666666666,0.008,0.001,0.002,0.0,0.002,0.003,0.001,0.8771666666666668,0.09616666666666665,10.0
111,0.022166666666666668,0.0,0.005333333333333333,0.012,0.06953333333333334,0.005666666666666666,0.004,0.002,0.0,0.8755,0.001,0.0028,9.0
112,0.0,0.998,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,1.0
113,0.061566666666666665,0.002,0.026666666666666665,0.03493333333333334,0.1355,0.027666666666666666,0.007,0.017,0.01,0.6776666666666666,0.0,0.0,9.0
114,0.010666666666666666,0.0,0.004,0.008,0.002,0.002,0.002,0.9563333333333333,0.002,0.004,0.003,0.006,7.0
115,0.018666666666666665,0.003,0.03766666666666667,0.07383333333333333,0.034,0.020333333333333335,0.025,0.6791666666666667,0.004833333333333333,0.07333333333333335,0.003,0.027166666666666665,7.0
116,0.029333333333333336,0.002,0.8336666666666667,0.029666666666666668,0.02733333333333333,0.021,0.002,0.014666666666666666,0.016,0.006333333333333333,0.001,0.017,2.0
117,0.02,0.011,0.018999999999999996,0.028666666666666667,0.006666666666666667,0.022,0.019,0.821,0.003333333333333333,0.020666666666666663,0.005,0.02366666666666667,7.0
118,0.0,0.989,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.005,1.0
119,0.029333333333333336,0.0,0.013,0.016,0.06633333333333334,0.015,0.002333333333333333,0.004,0.0,0.85,0.0,0.004,9.0
120,0.02733333333333333,0.004666666666666667,0.6875333333333333,0.08933333333333333,0.020666666666666663,0.017666666666666664,0.02266666666666667,0.02546666666666667,0.03133333333333333,0.022533333333333332,0.003,0.047799999999999995,2.0
121,0.167,0.002,0.028333333333333335,0.6539999999999999,0.04666666666666666,0.0225,0.015833333333333335,0.017666666666666667,0.003333333333333333,0.03166666666666667,0.001,0.01,3.0
122,0.014333333333333332,0.0036666666666666666,0.0,0.009,0.007,0.005,0.01,0.9270000000000002,0.0,0.016,0.0,0.008,7.0
123,0.0,0.004,0.006,0.0006666666666666666,0.0,0.0013333333333333333,0.006,0.004,0.0,0.0,0.964,0.014,10.0
124,0.0075,0.002,0.936,0.014333333333333332,0.0115,0.005333333333333333,0.002,0.006,0.004,0.007333333333333333,0.0,0.004,2.0
125,0.004,0.004,0.013333333333333332,0.001,0.0006666666666666666,0.008,0.001,0.9459999999999998,0.002,0.008,0.0,0.012,7.0
126,0.022,0.004,0.009666666666666667,0.031,0.8865,0.011333333333333332,0.002,0.002,0.002,0.0295,0.0,0.0,4.0
127,0.008,0.004333333333333333,0.001,0.0016666666666666666,0.002,0.012,0.935,0.008,0.0,0.004,0.0,0.024,6.0
128,0.0,0.988,0.0,0.0,0.0,0.0006666666666666666,0.003333333333333333,0.0026666666666666666,0.003333333333333333,0.0,0.0,0.002,1.0
129,0.0,0.004,0.001,0.006,0.002,0.0,0.016,0.2045,0.0,0.002,0.013333333333333334,0.7511666666666666,11.0
130,0.018666666666666668,0.0,0.018,0.9203333333333332,0.008,0.0,0.004,0.007,0.004,0.013,0.0,0.007,3.0
131,0.002,0.0,0.006,0.001,0.002,0.002333333333333333,0.0006666666666666666,0.0,0.974,0.001,0.0,0.011000000000000001,8.0
132,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.004,0.004,1.0
133,0.02366666666666667,0.009333333333333334,0.0272,0.7416666666666667,0.03,0.011,0.023,0.014833333333333334,0.007333333333333333,0.04446666666666667,0.015166666666666667,0.052333333333333336,3.0
134,0.0,0.0,0.0,0.0,0.002,0.002,0.024666666666666663,0.0,0.0,0.0,0.0013333333333333333,0.97,11.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.024666666666666663,0.003333333333333333,0.0,0.0,0.002,0.97,11.0
136,0.012533333333333334,0.019,0.15966666666666668,0.07446666666666667,0.010333333333333332,0.005666666666666666,0.02266666666666667,0.03013333333333333,0.566,0.043866666666666665,0.013,0.04266666666666667,8.0
137,0.138,0.01,0.09166666666666666,0.4358333333333333,0.008,0.037,0.033333333333333326,0.05483333333333334,0.012666666666666668,0.08566666666666667,0.017,0.076,3.0
138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,0.04406666666666667,0.025333333333333333,0.10333333333333333,0.18120000000000003,0.049333333333333326,0.1529,0.06216666666666666,0.10363333333333334,0.026866666666666667,0.232,0.0115,0.007666666666666666,5.0
140,0.098,0.006,0.045666666666666654,0.079,0.5729333333333334,0.102,0.007,0.008,0.004,0.07,0.0014,0.006,4.0
141,0.8216,0.0,0.009333333333333334,0.069,0.052333333333333336,0.006666666666666667,0.0016666666666666666,0.008400000000000001,0.0,0.02733333333333333,0.0036666666666666666,0.0,0.0
142,0.007,0.0,0.0,0.001,0.0,0.0,0.954,0.004,0.0,0.006,0.01,0.018,6.0
143,0.017666666666666664,0.002,0.8912666666666667,0.0217,0.007666666666666667,0.0112,0.001,0.003,0.014166666666666666,0.020333333333333335,0.002,0.008,2.0
144,0.004,0.001,0.944,0.011,0.006,0.007,0.006,0.004,0.009,0.005,0.0,0.003,2.0
145,0.05116666666666667,0.0,0.033,0.0975,0.7381666666666666,0.02683333333333333,0.006,0.002,0.003333333333333333,0.0295,0.004,0.0085,4.0
146,0.023,0.006333333333333333,0.013,0.0252,0.006,0.0055,0.862,0.017166666666666663,0.0,0.0188,0.008,0.015,6.0
147,0.005,0.01,0.017,0.0,0.008666666666666668,0.003333333333333333,0.019666666666666666,0.888,0.006333333333333333,0.019,0.005,0.018,7.0
148,0.002,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0013333333333333333,0.9636666666666668,11.0
149,0.0,0.0,0.008,0.972,0.0,0.0,0.002,0.002,0.0,0.015,0.0,0.001,3.0
150,0.004,0.0,0.013,0.944,0.011,0.0013333333333333333,0.0,0.0055,0.0,0.0185,0.0,0.0026666666666666666,3.0
151,0.466,0.004,0.05516666666666666,0.19400000000000003,0.07686666666666667,0.017,0.01933333333333333,0.005,0.007333333333333333,0.12743333333333334,0.009,0.018866666666666667,0.0
152,0.006,0.002,0.002,0.0095,0.004,0.002,0.01,0.3065,0.002,0.003,0.006,0.647,11.0
153,0.013,0.0,0.0145,0.9355,0.007,0.0,0.002,0.005333333333333333,0.004,0.008,0.003,0.007666666666666667,3.0
154,0.017,0.005333333333333333,0.6375,0.044666666666666674,0.01,0.022333333333333337,0.004,0.012666666666666666,0.025833333333333333,0.029,0.005666666666666666,0.18599999999999997,2.0
155,0.002,0.0035,0.005,0.005,0.0025,0.008333333333333331,0.8801666666666668,0.008333333333333331,0.0013333333333333333,0.01,0.012166666666666666,0.06166666666666666,6.0
156,0.0145,0.006,0.069,0.025333333333333333,0.003,0.009,0.008666666666666666,0.021833333333333337,0.575,0.007333333333333333,0.009,0.25133333333333335,8.0
157,0.0,0.002,0.0,0.005,0.002,0.002,0.97,0.006,0.0,0.002,0.003,0.008,6.0
158,0.0,0.996,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,1.0
159,0.014333333333333333,0.0026666666666666666,0.022,0.037333333333333336,0.016833333333333336,0.013,0.011,0.8244999999999999,0.003,0.018,0.008,0.029333333333333333,7.0
160,0.7456666666666666,0.004,0.036,0.06733333333333334,0.015166666666666667,0.034,0.0125,0.023333333333333334,0.007333333333333333,0.052,0.0,0.0026666666666666666,0.0
161,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.002,0.0,0.987,0.007,10.0
162,0.0,0.002,0.009,0.004,0.0,0.005,0.0,0.0,0.9586666666666668,0.001,0.0,0.02033333333333333,8.0
163,0.06833333333333334,0.001,0.042,0.051666666666666666,0.7446666666666666,0.025166666666666664,0.002333333333333333,0.007,0.008,0.04283333333333333,0.002,0.005,4.0
164,0.004,0.003,0.007,0.014,0.005,0.001,0.014999999999999998,0.002333333333333333,0.0,0.007,0.888,0.05366666666666667,10.0
165,0.0,0.006,0.0,0.0,0.0,0.002,0.964,0.01,0.0,0.0,0.004,0.014,6.0
166,0.011666666666666665,0.002,0.047,0.8348666666666666,0.005999999999999999,0.005,0.006,0.025666666666666667,0.0018,0.05266666666666667,0.003333333333333333,0.004,3.0
167,0.02366666666666667,0.001,0.0175,0.03883333333333334,0.034666666666666665,0.008333333333333333,0.001,0.008,0.006,0.852,0.0,0.009,9.0
168,0.0,0.9856666666666666,0.002,0.0026666666666666666,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.005666666666666666,1.0
169,0.125,0.0,0.06416666666666666,0.09016666666666666,0.5213333333333334,0.05266666666666667,0.009333333333333332,0.009,0.006,0.11033333333333332,0.003,0.009,4.0
170,0.03866666666666666,0.005,0.05266666666666667,0.04386666666666667,0.5998666666666665,0.06266666666666668,0.012333333333333332,0.0211,0.003,0.15233333333333335,0.006,0.0025,4.0
171,0.012666666666666666,0.0025,0.0085,0.0158,0.002,0.0172,0.6541,0.018,0.008,0.011999999999999999,0.0145,0.23473333333333335,6.0
172,0.07333333333333335,0.002,0.10579999999999999,0.18633333333333332,0.5333333333333333,0.044866666666666666,0.004,0.010333333333333332,0.003333333333333333,0.03166666666666667,0.0,0.005,4.0
173,0.07583333333333332,0.006666666666666666,0.08183333333333334,0.141,0.08653333333333334,0.44403333333333334,0.03,0.025633333333333334,0.0195,0.05266666666666667,0.005,0.0313,5.0
174,0.006333333333333333,0.0,0.019,0.9126666666666667,0.018,0.008,0.001,0.003333333333333333,0.0,0.025,0.004666666666666666,0.002,3.0
175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,0.06,0.0,0.09316666666666666,0.6961333333333333,0.028333333333333332,0.0145,0.003,0.013333333333333332,0.005666666666666666,0.05386666666666667,0.014,0.018,3.0
177,0.07966666666666668,0.017666666666666664,0.17953333333333332,0.2707666666666667,0.11933333333333335,0.1438333333333333,0.02366666666666667,0.017,0.034,0.046,0.029,0.03953333333333334,3.0
178,0.028,0.006,0.023,0.06766666666666665,0.012166666666666666,0.017333333333333336,0.024,0.7501666666666668,0.002,0.042333333333333334,0.005,0.022333333333333337,7.0
179,0.009666666666666665,0.002,0.9298333333333333,0.003333333333333333,0.012999999999999998,0.007666666666666666,0.005,0.0,0.01,0.003,0.0,0.0165,2.0
180,0.08766666666666666,0.002333333333333333,0.036,0.07133333333333333,0.6403333333333334,0.03966666666666666,0.01566666666666667,0.003,0.0,0.101,0.002,0.001,4.0
181,0.017666666666666667,0.002,0.024,0.04716666666666667,0.06566666666666666,0.7803333333333333,0.01916666666666667,0.015,0.0,0.014,0.004,0.011,5.0
182,0.03936666666666667,0.001,0.027466666666666667,0.03546666666666667,0.6853333333333332,0.07166666666666666,0.011966666666666667,0.005533333333333333,0.0,0.1072,0.006,0.009,4.0
183,0.04766666666666666,0.015333333333333332,0.12366666666666666,0.10549999999999998,0.055,0.47836666666666666,0.03866666666666666,0.019633333333333332,0.019,0.021666666666666667,0.04,0.0355,5.0
184,0.029000000000000005,0.0345,0.5268333333333334,0.08966666666666666,0.05333333333333334,0.126,0.0195,0.0055,0.025666666666666667,0.029333333333333333,0.01,0.050666666666666665,2.0
185,0.051166666666666666,0.0,0.653,0.07533333333333334,0.04283333333333333,0.06,0.009833333333333333,0.02,0.024333333333333332,0.0455,0.006666666666666666,0.011333333333333332,2.0
